MachineAge,hourReading,HrPerDay,SN,ModelNum,Model,CustType,InvertedAge
1865,952,0.510455764,464380,29,F,1,
2300,180,0.07826087,464390,29,F,5,
188,411,2.186170213,464392,29,F,2,x
61,429,7.032786885,464392,29,F,2,
1748,128,0.073226545,464562,17,D,6,
1539,315,0.204678363,464564,17,D,6,
2026,484.6,0.239190523,464757,1B,D,6,
1671,730,0.436864153,467034,77,F,3,
1612,680,0.421836228,467322,5A,F,7,
1869,700,0.374531835,467322,5A,F,7,
637,230,0.361067504,467325,5A,F,6,
2247,878,0.390743213,467357,5A,F,4,
1865,651,0.349061662,467357,5A,F,4,
2004,1125,0.561377246,467365,5A,F,7,
1096,300,0.273722628,467367,5A,F,6,
2031,385,0.189561792,467386,29,F,5,
1079,155,0.143651529,467418,29,F,3,
1079,145,0.134383689,467418,29,F,3,
927,260,0.280474649,467430,29,F,6,
1799,223,0.123957754,467437,29,F,6,
321,755,2.352024922,467442,29,F,3,
560,1238,2.210714286,467442,29,F,3,
768,1459,1.899739583,467442,29,F,3,
1281,494,0.385636222,467466,29,F,6,
1308,498,0.380733945,467466,29,F,6,
2328,266,0.114261168,467482,29,F,6,
2472,1,0.000404531,467956,2F,F,6,
1707,603,0.353251318,467966,2F,F,3,
2192,546,0.249087591,468002,3B,F,4,
1794,3365,1.875696767,468042,3B,F,3,
1794,1468,0.818283166,468043,3B,F,3,
1794,3391,1.890189521,468045,3B,F,3,
1813,1094.3,0.603585218,468057,3B,F,5,
1792,3657,2.040736607,468066,3B,F,3,
1794,2641,1.47212932,468067,3B,F,3,
2112,83,0.039299242,468607,0F,D,6,
2184,52.1,0.023855311,468680,17,D,6,
2122,1045,0.492459943,468726,17,D,3,
1906,306,0.160545645,468742,17,D,5,
1400,590,0.421428571,468745,17,D,6,
1605,162,0.100934579,468749,17,D,5,
1645,1647,1.001215805,468818,17,D,3,
1872,58,0.030982906,468908,1B,D,5,
2443,596,0.243962341,469021,1C,D,6,
1868,1219,0.652569593,469084,56,D,6,
1687,297,0.176052164,469144,5A,F,5,
1336,1102,0.824850299,469148,5A,F,3,
398,82,0.206030151,469180,31,F,6,x
657,185,0.281582953,469190,31,F,3,
551,750,1.361161525,469207,31,F,3,
1971,566,0.287163876,469216,31,F,5,
1458,550,0.377229081,469237,31,F,6,
2323,1400,0.602668963,469257,2F,F,3,
1659,950,0.572634117,469275,2F,F,3,
1765,425,0.240793201,469330,3B,F,6,
1216,148.2,0.121875,469333,3B,F,5,
2198,374,0.170154686,469366,3B,F,4,
1736,150,0.08640553,469407,61,F,6,
827,145,0.175332527,469453,61,F,2,
784,73,0.093112245,469671,5C,F,6,
2263,320,0.141405214,469672,5C,F,6,
2281,856,0.375274003,469763,5E,F,5,
2456,234,0.095276873,469765,5E,F,5,
2310,270,0.116883117,469802,5E,F,7,
16,83,5.1875,470271,31,F,6,
1890,410,0.216931217,470312,17,D,6,
212,62.1,0.292924528,470338,17,D,3,
2090,201,0.096172249,471785,77,F,6,
843,1025,1.215895611,471855,17,D,3,
2493,310,0.124348175,471879,1C,D,5,
639,1302,2.037558685,471910,70,F,3,
902,224,0.248337029,471916,70,F,6,
784,177,0.225765306,471916,70,F,6,
1454,190,0.130674003,471917,70,F,7,
598,299,0.5,471945,70,F,3,
571,274,0.479859895,471945,70,F,3,
1215,165,0.135802469,471947,70,F,5,
979,138,0.140960163,471958,70,F,6,
1466,486,0.331514325,471959,29,F,6,
2238,100,0.044682752,471997,29,F,6,
2367,502,0.212082805,472019,5C,F,4,
1782,458.6,0.257351291,472045,5C,F,3,
1703,1180,0.692894891,472114,17,D,5,
1921,500,0.260281104,472124,17,D,3,
2185,411,0.188100686,472167,29,F,7,
566,315,0.556537102,472171,29,F,7,
2068,618,0.298839458,472182,29,F,5,
1959,432,0.220520674,472221,5E,F,3,
2253,101.5,0.045051043,472265,5C,F,5,
1945,55,0.028277635,472352,6A,J,3,
1757,486,0.276607854,473541,5A,F,6,
584,259,0.443493151,473542,5A,F,7,
584,259,0.443493151,473542,5A,F,7,
1259,156,0.123907863,473557,5A,F,6,
750,834,1.112,473560,5A,F,2,
1288,199,0.154503106,473570,5A,F,5,
1910,460,0.240837696,473572,5A,F,2,
2430,1943,0.799588477,474058,17,D,3,
1820,246,0.135164835,474130,1B,D,3,
2194,981,0.447128532,474143,1B,D,3,
305,65,0.213114754,474291,7D,J,3,
1987,215,0.108203322,474336,70,F,3,
1894,256,0.135163675,474348,70,F,6,
446,1009,2.262331839,474366,70,F,3,
684,1030,1.505847953,474366,70,F,3,
1903,570,0.299527063,474368,70,F,3,
2047,575,0.280898876,474368,70,F,3,
1906,227.4,0.11930745,474380,31,F,2,
1985,520,0.261964736,474394,31,F,2,
1984,202,0.101814516,474430,31,F,2,
2254,1073,0.476042591,474432,31,F,5,
2085,1393,0.668105516,474434,31,F,7,
2387,707,0.296187683,474444,31,F,5,
2233,996,0.446036722,474457,31,F,5,
2176,425,0.1953125,474495,34,F,5,
1754,1241,0.707525656,474623,2F,F,3,
2449,1851,0.755818702,474675,3B,F,5,
2415,1058,0.438095238,474685,61,F,3,
2415,1058,0.438095238,474685,61,F,3,
1636,1142,0.69804401,474768,61,F,5,
1609,333,0.206960845,474791,61,F,6,
1651,30,0.018170806,474881,5C,F,6,
2417,450,0.186181216,474892,5C,F,5,
1971,500,0.253678336,474917,5C,F,4,
2284,5,0.002189142,474938,5C,F,3,
2184,1817,0.831959707,475088,28,F,3,
2281,469,0.205611574,475142,5C,F,3,
2591,1560,0.602084137,478058,0F,D,3,
2150,165.9,0.077162791,478156,17,D,5,
1928,250,0.12966805,478159,17,D,6,
2185,500,0.228832952,478168,17,D,5,
2036,1418,0.696463654,478302,1B,D,3,
2429,200,0.082338411,478337,1B,D,3,
2430,200,0.082304527,478337,1B,D,3,
1724,152,0.088167053,478488,1C,D,6,
2087,678,0.324868232,478503,1C,D,5,
1708,24,0.014051522,478591,56,D,3,
1792,500,0.279017857,478605,5A,F,3,
98,1127,11.5,478618,5A,F,2,
1659,1238,0.74623267,478624,5A,F,6,
2053,198,0.096444228,478648,5A,F,6,
573,329,0.57417103,478662,5A,F,3,
7,10,1.428571429,478676,5A,F,3,x
200,466,2.33,478676,5A,F,3,
27,25,0.925925926,478676,5A,F,3,
64,50,0.78125,478681,5A,F,3,
13,2,0.153846154,478681,5A,F,3,
766,251,0.32767624,478730,5A,F,6,
809,251,0.31025958,478730,5A,F,6,
944,95,0.100635593,478752,5A,F,3,
668,974,1.458083832,478763,29,F,3,
2270,126,0.055506608,478777,29,F,3,
1572,1242,0.790076336,478797,29,F,7,
2100,255,0.121428571,478835,29,F,6,
2406,828,0.344139651,478842,29,F,5,
2393,789,0.329711659,478842,29,F,5,
2406,789,0.327930175,478842,29,F,5,
2611,600,0.229797013,478876,29,F,3,
1559,800,0.513149455,478878,29,F,6,
2189,300,0.137048881,478898,29,F,5,
2466,1818,0.737226277,478921,29,F,5,
2480,1818,0.733064516,478921,29,F,5,
2003,132,0.065901148,478934,29,F,5,
125,400,3.2,478960,29,F,2,
261,400,1.53256705,478960,29,F,2,
2186,82,0.037511436,479175,28,F,5,
2236,321,0.143559928,479292,77,F,3,
2372,232,0.097807757,479328,77,F,5,
1983,257,0.129601614,479375,77,F,5,
2447,606.1,0.24769105,479388,77,F,5,
2050,374,0.182439024,481175,17,D,3,
2057,374,0.181818182,481175,17,D,3,
1888,585,0.309851695,481280,1B,D,6,
2070,150,0.072463768,481289,1B,D,5,
2179,283.9,0.130289123,481325,1B,D,6,
2260,509,0.225221239,481456,61,F,6,
1132,1520,1.342756184,481499,5C,F,3,
1720,307,0.178488372,481501,5C,F,6,
2514,1067,0.42442323,481599,5C,F,6,
2008,292.7,0.145766932,481608,5C,F,5,
1705,1200,0.703812317,481827,5C,F,6,
2089,90,0.043082815,481917,1C,D,5,
2004,727,0.362774451,482055,72,F,3,
2194,666,0.30355515,482082,72,F,3,
744,200,0.268817204,482958,69,J,3,
2827,5204,1.840820658,483395,72,F,6,
1941,124,0.063884596,484103,72,F,6,
2038,1569,0.769872424,484117,1B,D,3,
1455,243,0.167010309,484177,0F,D,5,
1892,225,0.118921776,484367,77,F,5,
1635,155,0.094801223,484390,77,F,6,
1939,1221,0.629706034,484862,77,F,5,
2454,1500,0.611246944,485066,34,F,5,
2514,1636.6,0.650994431,485475,5C,F,6,
2216,1073,0.484205776,485749,72,F,5,
2106,513,0.243589744,485832,0F,D,3,
1939,156,0.080453842,485847,0F,D,6,
2196,1655,0.753642987,486036,17,D,3,
814,412,0.506142506,486066,1B,D,3,
2191,535,0.244180739,486086,1B,D,5,
2134,2120,0.99343955,486272,47,K,8,
2244,1500,0.668449198,486333,1B,D,3,
2413,2146,0.889349358,486479,72,F,3,
2123,920,0.433349034,486489,5C,F,3,
2243,441,0.196611681,486541,17,D,3,
2121,251,0.118340405,486677,77,F,5,
2137,161.3,0.075479644,486959,5C,F,6,
2014,226,0.112214499,486966,5C,F,5,
1890,232,0.122751323,486970,5C,F,6,
2151,1000,0.464900046,487404,6A,J,3,
63,15,0.238095238,487425,6A,J,2,x
1837,216,0.117583016,488325,1B,D,5,
2124,220,0.103578154,488327,1B,D,5,
1165,902,0.774248927,488499,61,F,6,
2153,1990,0.924291686,488576,5E,F,3,
2153,1975,0.917324663,488579,5E,F,3,
1726,65,0.037659328,488619,56,D,5,
1802,300,0.166481687,488657,1B,D,6,
2493,1336,0.535900521,488715,3B,F,5,
2300,1736,0.754782609,488761,3B,F,3,
2321,1649,0.710469625,489133,0F,D,3,
1513,50,0.033046927,489138,0F,D,5,
1721,364,0.211504939,489196,3B,F,5,
2021,201,0.099455715,489257,5E,F,3,
2243,99,0.044137316,489386,1C,D,5,
1700,191,0.112352941,489415,1C,D,6,
2498,532,0.212970376,489482,17,D,6,
2200,1400,0.636363636,489555,5C,F,3,
2480,583.1,0.235120968,489568,5C,F,5,
2139,615,0.287517532,489598,5C,F,3,
2262,125,0.055260831,491126,1B,D,5,
1792,1254,0.699776786,491167,1B,D,3,
1946,605,0.310894142,491354,3B,F,3,
2311,2423,1.048463868,491360,3B,F,3,
1466,350,0.238744884,491405,61,F,2,
2375,293,0.123368421,491506,5C,F,6,
2200,1139,0.517727273,491611,77,F,5,
2044,1700,0.831702544,492016,0F,D,5,
2013,77.7,0.038599106,492208,17,D,5,
2165,52,0.024018476,492249,17,D,2,
2306,42,0.018213356,492370,1B,D,6,
2173,1000,0.460193281,492377,1B,D,5,
2476,402,0.162358643,492671,2F,F,5,
2492,300,0.120385233,492718,72,F,5,
2513,2331.9,0.927934739,492823,5C,F,6,
2132,724,0.339587242,493068,5E,F,5,
2222,100,0.0450045,493109,77,F,5,
2125,351.2,0.165270588,493136,1B,D,6,
2014,149,0.073982125,493145,1B,D,5,
2014,149,0.073982125,493145,1B,D,5,
2055,321,0.15620438,493216,17,D,4,
2393,1987,0.830338487,494684,17,D,6,
1652,150,0.090799031,494718,17,D,6,
1619,900,0.555898703,494726,17,D,3,
1196,300,0.25083612,494787,34,F,3,
1996,78,0.039078156,494829,34,F,5,
953,120,0.125918153,495313,2F,F,6,
2140,59,0.027570093,495472,2F,F,5,
2222,1178,0.530153015,495573,17,D,6,
236,230,0.974576271,495661,56,D,3,
2534,2811,1.109313339,495738,2F,F,5,
1478,200,0.135317997,495783,1B,D,5,
2160,1,0.000462963,495815,1B,D,5,
2565,386,0.150487329,495923,34,F,6,
2054,302,0.147030185,496002,0F,D,5,
1490,176,0.118120805,496224,1B,D,6,
2165,1200,0.554272517,496429,34,F,5,
2124,135.7,0.063888889,496456,34,F,3,
2177,575,0.264124943,496554,17,D,6,
2551,175,0.068600549,496569,17,D,6,
2217,123,0.055480379,496572,17,D,5,
2375,220,0.092631579,496729,72,F,5,
1967,225,0.114387392,496864,17,D,5,
1973,175,0.088697415,496864,17,D,5,
2380,600,0.25210084,498279,1B,D,3,
2390,600,0.251046025,498279,1B,D,3,
2501,2100,0.839664134,498437,0F,D,3,
2273,1141,0.501979762,498733,0F,D,5,
2448,1200,0.490196078,498736,0F,D,4,
2834,1200,0.423429781,498736,0F,D,4,
2006,379,0.1889332,498800,17,D,6,
2173,314,0.14450069,498843,17,D,6,
2042,276,0.135161606,498850,17,D,5,
2156,262,0.121521336,498903,1C,D,3,
2462,408,0.165718928,499035,34,F,6,
2317,1223,0.527837721,499119,0F,D,3,
2430,1442.3,0.593539095,499132,0F,D,3,
1799,405,0.225125069,499243,72,F,5,
1652,717,0.43401937,499391,28,F,3,
1663,718,0.43174985,499391,28,F,3,
2088,400,0.191570881,499467,1B,D,5,
2077,1472,0.708714492,503592,5C,F,6,
2254,100,0.044365572,503594,5C,F,4,
2480,403,0.1625,503794,72,F,5,
2219,150,0.067598017,504057,54,D,5,
1959,500,0.255232261,504093,17,D,3,
2213,1500,0.677812924,504192,1B,D,5,
1983,345,0.17397882,504196,1B,D,6,
2467,312,0.126469396,504199,1B,D,5,
2155,259,0.120185615,504206,1B,D,3,
2145,520,0.242424242,504261,72,F,5,
1458,581,0.398491084,504344,3B,F,1,
1835,372,0.202724796,504416,72,F,5,
2399,2295,0.956648604,504507,28,F,3,
2549,427,0.167516673,504616,7F,F,6,
2400,1191,0.49625,504620,7F,F,6,
2359,500,0.211954218,504648,72,F,6,
2498,375,0.150120096,504835,1A,D,6,
2036,256,0.125736739,504965,17,D,5,
2512,258,0.102707006,505124,5C,F,5,
2763,1030,0.372783207,505206,0F,D,3,
2262,382,0.1688771,505310,1B,D,6,
2392,200,0.08361204,505322,1B,D,6,
2796,430,0.15379113,505331,1B,D,5,
2101,24,0.011423132,505345,1B,D,3,
1992,418,0.209839357,505473,1C,D,6,
2386,461,0.193210394,505476,1C,D,6,
2439,706,0.289462895,505495,1C,D,3,
2036,2550,1.252455796,505502,1C,D,3,
2762,521,0.188631427,505511,17,D,5,
2284,2000,0.875656743,505697,3B,F,3,
2562,1026,0.400468384,505722,3B,F,3,
2134,45,0.02108716,505979,28,F,5,
2469,279,0.113001215,506049,17,D,5,
1958,430,0.219611849,506156,1C,D,6,
1951,400,0.205023065,506333,1B,D,5,
2336,1249,0.534674658,506372,61,F,3,
1814,425,0.234288864,506531,56,D,3,
2751,1527,0.555070883,506691,1D,D,7,
2396,1200,0.500834725,506819,0F,D,5,
2466,561,0.227493917,506874,17,D,6,
2223,485,0.218173639,506893,17,D,5,
2373,131,0.055204383,506905,17,D,5,
2162,255,0.117946346,507197,3B,F,6,
2701,1250,0.462791559,507215,3B,F,7,
2141,387,0.180756656,507219,3B,F,3,
2132,502,0.235459662,507252,3B,F,5,
2429,949.3,0.390819267,507267,78,F,5,
2429,929.1,0.382503088,507267,78,F,5,
2097,811,0.386742966,507334,28,F,2,
2103,859,0.408464099,507501,1C,D,5,
2061,103,0.04997574,507505,1C,D,6,
2245,1,0.000445434,507740,5C,F,3,
2069,520,0.251329145,507764,5C,F,5,
2376,1342.4,0.564983165,507803,5C,F,5,
2553,1020,0.399529965,507821,5C,F,6,
2326,340,0.146173689,507910,5C,F,3,
2562,300,0.117096019,507933,5C,F,3,
2297,60,0.026121027,508043,5C,F,3,
1754,1840,1.049030787,508075,61,F,3,
2015,60,0.029776675,508124,61,F,6,
2264,153,0.067579505,508148,61,F,6,
2401,111,0.046230737,508191,61,F,3,
2349,225,0.095785441,508236,1B,D,3,
2399,262,0.109212172,508273,1B,D,3,
2033,311.8,0.153369405,508314,56,D,5,
2367,1219,0.514997888,510161,61,F,3,
2338,410,0.175363559,510337,3B,F,3,
2468,478,0.193679092,510399,3B,F,5,
1997,169,0.08462694,510638,5C,F,6,
2254,520,0.230700976,510666,5C,F,5,
2404,300,0.124792013,510691,5C,F,3,
573,49,0.085514834,510765,5C,F,6,
2315,1193,0.515334773,511059,28,F,5,
2428,204,0.084019769,511187,17,D,5,
2581,259,0.100348702,511482,1B,D,5,
2632,680,0.258358663,511489,1B,D,3,
2674,685,0.256170531,511489,1B,D,3,
2098,304,0.144899905,511516,1B,D,3,
2224,317,0.142535971,511516,1B,D,3,
2062,397,0.192531523,511676,1C,D,6,
2132,397,0.186210131,511676,1C,D,6,
2468,491,0.198946515,511859,3B,F,5,
2468,445,0.180307942,511861,3B,F,5,
2234,225,0.100716204,512396,5C,F,6,
2408,1644,0.682724252,512421,5C,F,3,
2397,550,0.229453484,512439,5C,F,5,
2815,2,0.00071048,512525,61,F,6,
2763,320,0.115816142,512528,61,F,6,
1978,698,0.352881699,512868,1C,D,5,
2667,2123,0.796025497,513049,5C,F,3,
2251,700,0.310972901,513060,5C,F,6,
2506,254,0.101356744,513276,17,D,5,
2508,297,0.118421053,513415,78,F,5,
2827,925.8,0.327484966,513477,61,F,5,
2486,641,0.257843926,513948,1B,D,6,
2353,554,0.235444114,514104,5C,F,5,
2901,523,0.180282661,514160,5C,F,3,
2577,165,0.064027939,514175,5C,F,5,
1525,140,0.091803279,515445,3B,F,6,
1942,140,0.072090628,515445,3B,F,6,
1853,310,0.167296276,515483,3B,F,6,
2394,374,0.156223893,515580,61,F,5,
2396,283,0.118113523,515704,78,F,5,
2518,567,0.225178713,515786,5C,F,5,
2330,1300,0.557939914,515804,5C,F,3,
2846,287,0.100843289,515931,28,F,5,
2447,199,0.08132407,516031,28,F,5,
2784,750,0.269396552,516032,28,F,2,
2423,200,0.082542303,516266,17,D,5,
2530,250,0.098814229,516598,1D,D,6,
2296,717,0.31228223,516705,56,D,3,
2906,2356,0.810736407,517096,3B,F,2,
2394,854,0.356725146,517182,17,D,5,
1685,1,0.000593472,519228,5C,F,6,
2694,737,0.273570898,519238,5C,F,3,
2293,895,0.39031836,519323,28,F,3,
2787,831,0.298170075,519401,75,F,5,
76,220,2.894736842,519509,1A,D,6,
1977,390,0.197268589,519567,1A,D,5,
2515,292,0.11610338,519822,56,D,6,
2515,292,0.11610338,519822,56,D,6,
414,334,0.806763285,521766,83,J,6,
2342,104.9,0.044790777,522451,3B,F,3,
2651,300,0.113164843,522466,3B,F,5,
2790,140,0.050179211,522617,3B,F,2,
2827,789.2,0.279165193,522826,61,F,5,
2022,2343,1.158753709,522852,61,F,3,
2867,221,0.07708406,523235,17,D,6,
2692,218,0.080980684,523294,17,D,5,
2442,1951,0.798935299,523299,17,D,5,
2936,457,0.155653951,523343,17,D,5,
2665,2332,0.875046904,523471,5C,F,2,
2568,540,0.210280374,523582,5C,F,5,
2616,73.4,0.028058104,523731,1C,D,5,
2482,166,0.066881547,523751,1C,D,6,
2493,620.1,0.248736462,523775,1C,D,6,
2885,1031,0.357365685,523870,1C,D,3,
2481,169,0.068117694,523904,56,D,5,
2751,1518,0.551799346,524873,3B,F,3,
2438,325,0.133305989,525750,56,D,5,
2712,113,0.041666667,525752,56,D,5,
2432,50,0.020559211,525772,56,D,5,
2776,263,0.094740634,525807,3B,F,5,
2260,2400,1.061946903,525934,5C,F,3,
344,400,1.162790698,526193,7C,J,3,
2580,602,0.233333333,527155,1B,D,5,
2688,1012,0.376488095,527326,1D,D,6,
2450,1465,0.597959184,527648,5C,F,3,
2928,89,0.030396175,528000,5F,F,5,
2177,180.3,0.082820395,528054,62,F,5,
2902,874,0.301171606,528281,1A,D,5,
2561,521,0.203436158,528293,1A,D,5,
2583,1420,0.549748355,528305,1A,D,3,
2265,345,0.152317881,528571,28,F,5,
2425,300,0.12371134,528574,28,F,4,
19,350,18.42105263,528738,3B,F,6,
2827,1053.1,0.372515034,528759,61,F,5,
2632,222,0.084346505,528787,56,D,5,
111,10,0.09009009,528792,56,D,6,
2977,900,0.30231777,528954,5C,F,3,
1847,325.5,0.176231727,529402,3B,F,5,
1727,461,0.266936885,529404,3B,F,5,
2726,697,0.255685987,529428,17,D,3,
2700,466,0.172592593,529696,3B,F,5,
1996,195,0.097695391,530708,7F,F,5,
2344,200,0.085324232,530729,5F,F,5,
1771,170,0.095990966,531039,17,D,5,
2791,85,0.030455034,531052,17,D,6,
2915,198,0.067924528,531064,17,D,5,
2684,946.6,0.352682563,531319,0F,D,6,
2884,283,0.098127601,531395,0F,D,5,
2863,418,0.146000699,531755,3B,F,5,
504,289,0.573412698,531763,3B,F,6,
2627,1,0.000380662,532028,61,F,5,
2170,1954,0.900460829,532038,61,F,3,
2714,220,0.081061164,532228,54,D,5,
3104,239,0.076997423,532280,1B,D,5,
2382,230,0.096557515,532294,1B,D,6,
2400,783,0.32625,532551,28,F,5,
2612,472,0.180704441,532640,75,F,5,
2793,1947.6,0.697314715,532906,28,F,3,
2558,369.5,0.144448788,532908,28,F,6,
2493,740.1,0.296871239,532909,28,F,6,
2596,555,0.213790447,532910,28,F,3,
2502,860,0.34372502,532931,28,F,3,
2828,1870,0.661244696,533032,3B,F,5,
2511,521,0.207487057,533180,5C,F,5,
2582,130,0.050348567,533207,5C,F,5,
2426,1617,0.666529266,533425,54,D,5,
1494,457,0.305890228,533436,0F,D,6,
2552,900,0.352664577,533505,1C,D,3,
2191,536,0.244637152,533524,6F,D,5,
2932,308,0.105047749,533667,3B,F,6,
2248,68,0.03024911,533714,1A,D,5,
2478,790.2,0.318886199,533728,1A,D,5,
3025,752.2,0.248661157,533966,62,F,2,
2177,365,0.16766192,533993,28,F,6,
2773,1480,0.533717995,533996,28,F,5,
2598,490,0.18860662,533998,28,F,5,
2429,2067.1,0.851008646,534290,5C,F,3,
2555,1584,0.619960861,534320,5C,F,4,
2377,1,0.000420698,534338,5C,F,5,
2254,1320,0.585625555,534893,62,F,5,
2253,1215,0.539280959,535121,62,F,5,
2885,830,0.287694974,535126,62,F,6,
2411,2170,0.900041477,535146,5C,F,6,
2363,609,0.257723233,537379,3B,F,5,
2478,670,0.270379338,537414,3B,F,3,
2422,441,0.182080925,537430,3B,F,5,
2497,245,0.098117741,537581,0F,D,6,
2816,546,0.193892045,537873,28,F,5,
2769,1753.3,0.633188877,538087,6F,D,5,
2543,166,0.065277232,538179,5C,F,5,
2793,327,0.11707841,538824,28,F,5,
2445,218,0.089161554,538889,56,D,5,
11,280,25.45454545,539141,61,F,6,
2135,439,0.205620609,539383,61,F,5,
2406,514,0.213632585,539393,61,F,6,
2352,379,0.161139456,539706,28,F,6,
2614,296.3,0.113351186,539724,28,F,5,
2849,390,0.136890137,539728,62,F,5,
2343,411.1,0.175458813,539776,62,F,5,
2835,240,0.084656085,539832,5C,F,6,
2665,90,0.033771107,539860,61,F,6,
2616,689,0.263379205,539873,61,F,6,
2327,600,0.257842716,539888,61,F,5,
2546,86,0.033778476,539891,61,F,5,
220,1269,5.768181818,539893,61,F,6,
2000,999,0.4995,543901,1C,D,5,
2677,561,0.209562944,544180,5C,F,3,
2879,120,0.041681139,544273,5C,F,3,
2482,100,0.040290089,544317,5C,F,4,
2790,178,0.063799283,544367,61,F,5,
2540,1156,0.45511811,544388,61,F,3,
2560,1965,0.767578125,544404,61,F,6,
2432,1882,0.773848684,544544,5C,F,3,
2197,222,0.101046882,544670,28,F,5,
2045,200,0.097799511,544686,28,F,6,
2582,439,0.170023238,544800,7F,F,6,
2690,1559,0.579553903,544805,7F,F,5,
2741,2493,0.909522072,544815,28,F,3,
2952,1302,0.441056911,545094,5C,F,5,
2500,1770,0.708,545113,5C,F,2,
2864,1411,0.492667598,545230,61,F,3,
2672,805,0.301272455,545524,5C,F,5,
2383,55,0.023080151,545564,5C,F,2,
2524,85,0.033676704,545711,5C,F,5,
2452,112,0.045676998,545712,5C,F,4,
2452,110,0.044861338,545712,5C,F,4,
2456,110,0.044788274,545712,5C,F,4,
2569,191,0.074347995,545798,62,F,3,
2569,407,0.158427404,545801,62,F,3,
2624,75,0.028582317,545875,75,F,6,
2870,245,0.085365854,545909,61,F,5,
2717,555,0.204269415,545987,5C,F,3,
2707,250,0.092353158,546055,61,F,2,
3105,1207,0.388727858,546220,5C,F,6,
3050,441,0.144590164,546299,5C,F,5,
2646,2539.4,0.959712774,546348,5F,F,3,
2522,308,0.122125297,546429,3B,F,5,
2694,402,0.14922049,546454,3B,F,3,
2852,125,0.043828892,546551,5C,F,5,
2666,2846,1.067516879,546823,5C,F,7,
2372,75,0.031618887,546858,5C,F,5,
2201,356,0.161744662,546921,5F,F,6,
2589,1,0.00038625,547016,5C,F,3,
3138,1,0.000318674,547133,5C,F,5,
2770,455,0.164259928,547209,3B,F,6,
2981,974,0.326735995,547212,3B,F,3,
2856,1,0.00035014,547371,5C,F,3,
2850,591,0.207368421,547518,5C,F,5,
2850,671,0.235438596,547529,5C,F,5,
2613,127,0.048603138,548613,7F,F,5,
2959,1000,0.337952011,548700,5C,F,5,
3251,526,0.16179637,549224,28,F,3,
2944,219.5,0.074558424,549228,28,F,5,
3185,400,0.125588697,549292,5F,F,3,
2719,187,0.068775285,549382,56,D,5,
2442,543.3,0.222481572,549399,56,D,5,
3147,1391,0.442008262,549489,5C,F,8,
2778,2281,0.821094312,549603,5C,F,5,
2987,1100,0.368262471,549741,18,D,5,
2679,504,0.188129899,549844,7F,F,5,
2578,45,0.017455392,549930,5C,F,2,
2880,123,0.042708333,549955,5C,F,4,
1909,1001,0.524358303,550763,5C,F,7,
1923,1000,0.520020801,550763,5C,F,7,
2661,472,0.177376926,550803,62,F,3,
180,321,1.783333333,550843,5C,F,3,
180,321,1.783333333,550843,5C,F,3,
180,321,1.783333333,550843,5C,F,3,
2790,2348,0.841577061,550979,5C,F,3,
2824,2500,0.885269122,551095,56,D,5,
2484,1566,0.630434783,551263,28,F,6,
1506,507.9,0.337250996,551959,78,F,3,
2572,5,0.001944012,553494,28,F,5,
3124,628,0.201024328,553506,28,F,5,
3147,1657,0.526533206,553537,62,F,5,
2882,2638,0.915336572,553579,28,F,5,
2669,97,0.0363432,553920,18,D,5,
2727,120,0.0440044,553923,18,D,5,
2787,900,0.322927879,553927,18,D,7,
3172,50,0.015762926,554546,28,F,5,
2979,248,0.083249413,554767,18,D,5,
3296,616,0.186893204,554869,5F,F,5,
2690,1001,0.372118959,554905,78,F,4,
2967,501,0.168857432,554940,78,F,5,
2884,1,0.000346741,555317,5C,F,5,
2884,1,0.000346741,555322,5C,F,5,
2988,500,0.167336011,555402,18,D,4,
2767,620,0.224069389,555526,78,F,6,
1816,890,0.490088106,555592,5C,F,4,
3015,1400,0.464344942,555927,5C,F,3,
217,55,0.253456221,556128,5C,F,3,
3334,1875,0.562387522,556209,18,D,3,
2543,1500,0.589854503,556308,76,F,3,
2068,368,0.17794971,556863,78,F,5,
2798,368,0.131522516,557055,18,D,5,
